ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2016-01-11,185.61396331066823,-9.030060032542911,160.77312727192748,185.61396331066823,185.61396331066823,0.170106,0.170106,0.170106,-0.5978170870533752,-0.5978170870533752,-0.5978170870533752,0.015199654545655347,0.015199654545655347,0.015199654545655347,-0.7831227415990306,-0.7831227415990306,-0.7831227415990306,0.0,0.0,0.0,74.65076444785248
2016-01-12,185.6102366766415,-16.132014590657864,158.82178688314005,185.6102366766415,185.6102366766415,0.170106,0.170106,0.170106,-0.5962755399444737,-0.5962755399444737,-0.5962755399444737,0.01682898429432795,0.01682898429432795,0.01682898429432795,-0.7832105242388018,-0.7832105242388018,-0.7832105242388018,0.0,0.0,0.0,74.93539258305555
2016-01-13,185.60651004261481,-20.249255461577164,152.4600925672906,185.60651004261481,185.60651004261481,0.170106,0.170106,0.170106,-0.624664086167322,-0.624664086167322,-0.624664086167322,-0.012618373580891996,-0.012618373580891996,-0.012618373580891996,-0.7821517125864301,-0.7821517125864301,-0.7821517125864301,0.0,0.0,0.0,69.66478906013894
2016-01-14,185.60278340937384,-13.626737874682409,153.88986662980082,185.60278340937384,185.60278340937384,0.170106,0.170106,0.170106,-0.6104485129429286,-0.6104485129429286,-0.6104485129429286,-0.0006760900000194825,-0.0006760900000194825,-0.0006760900000194825,-0.7798784229429092,-0.7798784229429092,-0.7798784229429092,0.0,0.0,0.0,72.30184027905312
2016-01-15,185.59905677613284,-12.189099873663327,155.06369340240482,185.59905677613284,185.59905677613284,0.170106,0.170106,0.170106,-0.6222369053070697,-0.6222369053070697,-0.6222369053070697,-0.01600609977931345,-0.01600609977931345,-0.01600609977931345,-0.7763368055277562,-0.7763368055277562,-0.7763368055277562,0.0,0.0,0.0,70.11247405984082
2016-01-16,185.5953301428919,-9.753877521999458,157.79840433322659,185.5953301428919,185.5953301428919,0.170106,0.170106,0.170106,-0.6119167341082961,-0.6119167341082961,-0.6119167341082961,-0.010534319059922696,-0.010534319059922696,-0.010534319059922696,-0.7714884150483734,-0.7714884150483734,-0.7714884150483734,0.0,0.0,0.0,72.0264418561025
2016-01-17,185.5916035096509,-9.88904589375561,157.23781129995393,185.5916035096509,185.5916035096509,0.170106,0.170106,0.170106,-0.5873991445823994,-0.5873991445823994,-0.5873991445823994,0.007806243580088719,0.007806243580088719,0.007806243580088719,-0.7653113881624882,-0.7653113881624882,-0.7653113881624882,0.0,0.0,0.0,76.57525436640613
2016-01-18,185.58787687640992,-2.1055018579828855,162.9006248592789,185.58787687640992,185.58787687640992,0.170106,0.170106,0.170106,-0.5724957404777609,-0.5724957404777609,-0.5724957404777609,0.01519965454568959,0.01519965454568959,0.01519965454568959,-0.7578013950234505,-0.7578013950234505,-0.7578013950234505,0.0,0.0,0.0,79.33960788035411
2016-01-19,185.58415024316895,-1.992799140932212,162.3435090853777,185.58415024316895,185.58415024316895,0.170106,0.170106,0.170106,-0.5620373497799126,-0.5620373497799126,-0.5620373497799126,0.016828984294393206,0.016828984294393206,0.016828984294393206,-0.7489723340743059,-0.7489723340743059,-0.7489723340743059,0.0,0.0,0.0,81.27892627934115
2016-01-20,185.58042360985652,-5.11355826820271,157.40885148264962,185.58042360985652,185.58042360985652,0.170106,0.170106,0.170106,-0.5813691157613317,-0.5813691157613317,-0.5813691157613317,-0.012618373580881411,-0.012618373580881411,-0.012618373580881411,-0.7388567421804504,-0.7388567421804504,-0.7388567421804504,0.0,0.0,0.0,77.68969683318088
2016-01-21,185.57669697654407,0.14617705641653514,164.22336003717732,185.57669697654407,185.57669697654407,0.170106,0.170106,0.170106,-0.5580759860648574,-0.5580759860648574,-0.5580759860648574,-0.0006760899999997891,-0.0006760899999997891,-0.0006760899999997891,-0.7275058960648577,-0.7275058960648577,-0.7275058960648577,0.0,0.0,0.0,82.01079882069999
2016-01-22,185.57297034323162,1.6196547868978155,162.337249947904,185.57297034323162,185.57297034323162,0.170106,0.170106,0.170106,-0.5608896855868302,-0.5608896855868302,-0.5608896855868302,-0.016006099779307437,-0.016006099779307437,-0.016006099779307437,-0.7149895858075228,-0.7149895858075228,-0.7149895858075228,0.0,0.0,0.0,81.48700535400228
2016-01-23,185.5692437099192,-3.6130206966161795,175.0554448135648,185.5692437099192,185.5692437099192,0.170106,0.170106,0.170106,-0.5418238658970094,-0.5418238658970094,-0.5418238658970094,-0.010534319059873622,-0.010534319059873622,-0.010534319059873622,-0.7013955468371358,-0.7013955468371358,-0.7013955468371358,0.0,0.0,0.0,85.02339869142648
2016-01-24,185.56551707660674,8.401615320349663,170.90226444395114,185.56551707660674,185.56551707660674,0.170106,0.170106,0.170106,-0.5089162997054852,-0.5089162997054852,-0.5089162997054852,0.007806243580117569,0.007806243580117569,0.007806243580117569,-0.6868285432856029,-0.6868285432856029,-0.6868285432856029,0.0,0.0,0.0,91.12820077304501
2016-01-25,185.56179045885776,10.681053110452316,175.31979713472197,185.56179045885776,185.56179045885776,0.170106,0.170106,0.170106,-0.48610344813382766,-0.48610344813382766,-0.48610344813382766,0.01519965454563495,0.01519965454563495,0.01519965454563495,-0.6714091026794626,-0.6714091026794626,-0.6714091026794626,0.0,0.0,0.0,95.3595642749202
